"","id","usernames","content.x","joined","timeout","clean_content","id.y","channel","content.y"
"1754","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2FCPAXE7KMRWS22ZTJWKDVD","01H261HJTJ4K6RM2WWGW5PS40E","<@01HZW9VKM15TY3ZFS2W5ERNFY9> , brother? How do you gain power level so quickly? Like what kind of posts do you upload? Also please give me examples so I can provide double the positivity"
"1755","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2FAQ4Z8X53BPF17ZR84Z47F","01H261HJTJ4K6RM2WWGW5PS40E","I had a very dangerous power to destroy the chats. Instead I wanted it gone entirely and destroyed. Because I knew that this was a matrix attack. Thats how I helped...🔥💪🗿😂🍷 And see you tomorrow as well brother."
"1756","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2FAYZ5QW232K9CRX7JFRB95","01H261HJTJ4K6RM2WWGW5PS40E","<@01GHTKFE8HGS1V33WP05S51CTZ> Ill see you at the top brother! Remember my name."
"1757","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2FB9CS1RDWWZMMS9GZVPKWT","01H261HJTJ4K6RM2WWGW5PS40E","Why tf would anyone need sleep? Its gay, There is too much work to do. I just drink like 10 cans of redbull throughout the day and coffee. Im unkillable, never have died before. Im built different G"
"1758","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2FA1T56XSXFAR4TN7NT1XMM","01H261HJTJ4K6RM2WWGW5PS40E","Did you tell <@01GJXA2XGTNDPV89R5W50MZ9RQ>  and <@01GHGKMP5PD7ZXN27JV5MJF7S8>  how I found and helped you lot fix that bug that could crash chats?😂😂"
"1759","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2FA93474P10W9R2QPMTG85X","01H261HJTJ4K6RM2WWGW5PS40E","You better start praying no body else knows how to do it. I mean im going to not tell anyone dw, but make sure it stays incognito lol. I still need to fix my mcdonalds ahh wifi😂. Dm me if u wanna find out. and right as i was gonna send this message Ace just told everyone lol"
"1760","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2FAG5ZJQFSTP2XJ0W3ZMWSY","01H261HJTJ4K6RM2WWGW5PS40E","Well at least I helped . also Bye brother!"
"1761","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2F9TXJ3F1P06TK6R6573CJ4","01H261HJTJ4K6RM2WWGW5PS40E","Congrats on becoming a captain. I had no idea😂💀"
"1762","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2F7ZPEGKVWHEH1PCK6HEETT","01H261HJTJ4K6RM2WWGW5PS40E","Bro, Editing videos is getting very stressful for me G's. Any tips?"
"1763","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2F8823W24Z5X876P76R34RT","01H261HJTJ4K6RM2WWGW5PS40E","<@01H4TRKZ1KBQH4T369X6D2V1AF> Could you give me some advice on how to become even better at editing videos for Andrew Tate and how I can scale everything up?"
"1764","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2F51QC8Y991BT3Q5NRBKBQ7","01H261HJTJ4K6RM2WWGW5PS40E","<@01GHTKFE8HGS1V33WP05S51CTZ> Im at 200 pushups. What are you at sir?"
"1765","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2EZ8GQ3FN4GKPA5DVKKWE5Y","01H261HJTJ4K6RM2WWGW5PS40E","💀"
"1766","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2EWEN2JP7796RQGCGC5BNSH","01H261HJTJ4K6RM2WWGW5PS40E","Hello <@01GHTKFE8HGS1V33WP05S51CTZ>, My name is Qais Sawar. I am determined to meet the Tates one day. When I meet you, remember my name."
"1767","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2EWNS9A8703FXTBD7JNWHJC","01H261HJTJ4K6RM2WWGW5PS40E","No, They dream about meeting the Tates. Thats why it never happens as it is not REAL. I, however,  make it reality.  <@01GHTKFE8HGS1V33WP05S51CTZ> Top G"
"1768","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2EWZSC1WAVXAR75RSCMWXZB","01H261HJTJ4K6RM2WWGW5PS40E","My friend, dreams are fantasies that our minds fabricate in order to motivate ourselves and give us dopamine and happy feel feels. I dont need motivation, I will get there regardless. If i relied on motivation, and one day I fell ill, my motivation for that day is doomed to deplenish. Therefore, I need raw action and cigars and loads of coffee to get the shit done."
"1769","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2E9X394A77DR9Y38GTAMMJA","01H261HJTJ4K6RM2WWGW5PS40E","How are you a gold pawn and at 3.5k power. Have you been power grinding lol?"
"1770","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2EA6G257T4HQ0BYVHX6PFMC","01H261HJTJ4K6RM2WWGW5PS40E","Going to the gym JUST to get big is gay. As <@01GHTKFE8HGS1V33WP05S51CTZ> said, he could knock out any bodybuilder because they arent strong strength wise. Therefore anyone going to the Gym for strength, endurance and stamina is the biggest G. You could become a fighter as well from there on."
"1771","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2E66MXH8QS2CA9Z7WEAPT1B","01H261HJTJ4K6RM2WWGW5PS40E","BROTHER. YOU CANNOT ESCAPE THE TRUTH 😂😂"
"1772","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2E6E24X6S6P2T3YPQEQ1MK1","01H261HJTJ4K6RM2WWGW5PS40E","Just checking: Are we collecting them stones G's? The time is nearing where you will regret not picking up more stones."
"1773","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2CKFQS26CY1XMGQBSEX22MR","01H261HJTJ4K6RM2WWGW5PS40E","Thanks G! No wonder why they call you Ace"
"1774","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2CJPXGMDH0XXQZRZJ8WX9RN","01H261HJTJ4K6RM2WWGW5PS40E","much appreciated <@01HT3APCFQFKZPDFEK4HA5PBH2> and <@01H2AAGPTQ39S93BKKQ3GVAXR8>. you may have just saved me $850"
"1775","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2CJ5TEXXCS0H1PH7AW8BY9C","01H261HJTJ4K6RM2WWGW5PS40E","<@01H2AAGPTQ39S93BKKQ3GVAXR8> , can i confirm something with you? "
"1776","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2CJCRY2V38112YQ79BXVEKW","01H261HJTJ4K6RM2WWGW5PS40E","chill <@01H2AAGPTQ39S93BKKQ3GVAXR8> . is this dude legit. He said ""this is why the captains banned you on TRW"" so he knows shit and its scaring me man. "
"1777","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2CD131QAGT6S59AHBN6SNYY","01H261HJTJ4K6RM2WWGW5PS40E","Test"
"1778","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2CBH59X95WMMMTMR47709T1","01H261HJTJ4K6RM2WWGW5PS40E","First human trafficing. Now Tax evasion. Whats next? 😂😂❔"
"1779","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2CARVQ1JGHBW6G9QT4X1V8T","01H261HJTJ4K6RM2WWGW5PS40E","well its not like im going to give away my credentials now lol."
"1780","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C9NJQW2AKVEGGMSX36H8Y5","01H261HJTJ4K6RM2WWGW5PS40E","you think This mf dont know that?"
"1781","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2CA6SSEGWZDCDTKVNYVWX1R","01H261HJTJ4K6RM2WWGW5PS40E","wdym by that?"
"1782","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C95FQKA9GSKNNK853P224Q","01H261HJTJ4K6RM2WWGW5PS40E","knowledge is power. do you not watch andrew tate G?"
"1783","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C9EAXH8D264SE8M1A1X83X","01H261HJTJ4K6RM2WWGW5PS40E","I never power farmed G. And by power i dont mean power farming. When you have alot of knowledge you have irl power over people who are not as knowledgable. Why does Tate dominate every single interviewer? becuase he has lots of knowlege and this gives him more power."
"1784","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C8B7CENXE1VQPEGKBGJXTM","01H261HJTJ4K6RM2WWGW5PS40E","Im gonna fix that, but some poeple like to keep their faces anonymous. Its just person preference G. However I ill show mine"
"1785","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C77NP3KBXYG1V15CXVF10F","01H261HJTJ4K6RM2WWGW5PS40E","Im not bothered too much. Ill just get on with providing positivity and value to the community"
"1786","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C7ENMBK4JB6147K4D36WVZ","01H261HJTJ4K6RM2WWGW5PS40E","I will see you at the top G..."
"1787","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C6EQ23073Q7CD0CK7GPZ4N","01H261HJTJ4K6RM2WWGW5PS40E","<@01HT3APCFQFKZPDFEK4HA5PBH2> Did you unfriend me too G?"
"1788","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C6NND89NR6NMNRPKND6WCB","01H261HJTJ4K6RM2WWGW5PS40E","Im going to say this again. ""A MANS NETWORK IS HIS NETWORTH"". Having the successful by my side is a great way to become rich. ""IF YOU SURROUND YOURSELF WITH THE RICH, YOU WILL BECOME RICH TOO""..."
"1789","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C6WKNDHTV37EPDQAT3NK4W","01H261HJTJ4K6RM2WWGW5PS40E","Theyll all come back once I have a high value. I know it. also <@01H2AAGPTQ39S93BKKQ3GVAXR8> if its not my network, than what else is it? "
"1790","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C5Q8G4PZ9CJ8PDYV1MDCKW","01H261HJTJ4K6RM2WWGW5PS40E","<@01HT3APCFQFKZPDFEK4HA5PBH2> Bro. I worked so hard to get the contacts and networks. Now you blocked me too. Im going to keep going with or without you G. you either step up to the plate or lose in the long run. whats it going to be..."
"1791","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C60TWM2CGDDQVS0G3193ER","01H261HJTJ4K6RM2WWGW5PS40E","<@01H2AAGPTQ39S93BKKQ3GVAXR8> Farewell G. Sorry I didnt do my job well enough for you"
"1792","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C67V0T67Q24GSRJSDK8MDE","01H261HJTJ4K6RM2WWGW5PS40E","No, I made a deal I would do my absolute best to monitor the chats, look for bugs. Maybe I screwed up somewhere. But ig shit happens, its life. Ill move on. It was a pleasure speaking with you G. "
"1793","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C4T2MV6CD95BC2RYBA5DKY","01H261HJTJ4K6RM2WWGW5PS40E","Me when im fed up of jeeters"
"1794","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C514DJ5AZ7XSZRY91H2SGD","01H261HJTJ4K6RM2WWGW5PS40E","<@01H2AAGPTQ39S93BKKQ3GVAXR8> G, Im having issues sending you messages"
"1795","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C583MS6RZW5H51VH2DKE0G","01H261HJTJ4K6RM2WWGW5PS40E","has he blocked me or something?"
"1796","01HJRKH7E52M2CHCXNJSGRNVGD","CobraQais","When I get to Top G's echelon, I want 4 baby mamas and 30 kids as an army of Top G's, a fully specked Bugatti Tourbillon, 20 mansions in Dubai. I want to be the carbon boss. 16 yr old Top G rising!","2023-12-28T16:23:53.267Z","2024-09-13T19:27:22.366Z"," get top gs echelon want 4 baby mamas 30 kids army top gs fully specked bugatti tourbillon 20 mansions dubai want carbon boss 16 yr old top g rising","01J2C5G7DDW2RVJ06M978T0H8B","01H261HJTJ4K6RM2WWGW5PS40E","failed to send message. missing permission"
